aX,aY,aZ,gX,gY,gZ
1.672,3.889,-1.150,8.972,-235.657,235.413
2.319,4.000,-0.440,-59.753,-307.678,231.567
2.768,4.000,0.728,-122.314,-344.543,150.696
3.276,4.000,2.241,-160.583,-322.571,6.104
3.671,4.000,3.524,-179.504,-239.441,-142.639
3.765,3.190,4.000,-184.998,-100.952,-243.591
3.661,1.959,4.000,-200.867,35.217,-300.842
3.507,0.622,4.000,-228.088,140.503,-343.445
3.213,-0.723,4.000,-223.450,217.346,-385.742
2.854,-2.202,3.925,-188.782,262.878,-424.988
2.443,-3.807,3.434,-144.165,307.190,-452.942
1.821,-4.000,2.670,-63.599,352.112,-451.721
1.321,-4.000,1.817,34.729,375.793,-404.480
0.835,-4.000,0.971,90.332,374.451,-321.411
0.433,-4.000,0.388,101.746,349.792,-235.474
0.166,-4.000,0.230,111.633,295.715,-155.151
-0.073,-4.000,0.708,120.667,225.891,-76.721
-0.368,-3.782,1.272,111.328,172.791,-13.367
-0.845,-3.255,1.768,101.318,142.273,35.950
-1.335,-2.603,2.113,125.244,121.887,77.332
-1.932,-2.061,2.369,172.485,114.746,105.347
-2.577,-1.741,2.323,217.957,114.563,115.845
-2.977,-1.369,2.006,251.953,111.145,123.474
-3.338,-1.059,1.654,271.851,95.276,140.991
-3.427,-0.805,1.456,264.038,71.289,165.344
-3.321,-0.465,1.139,244.873,49.622,194.275
-3.143,-0.161,0.753,242.798,37.109,210.632
-2.928,0.106,0.460,253.174,22.827,206.787
-2.664,0.261,0.252,265.869,-1.099,189.941
-2.439,0.309,0.068,278.015,-28.992,165.955
-2.234,0.396,0.113,286.804,-57.495,148.682
-2.023,0.552,0.260,287.781,-80.872,144.897
-1.844,0.744,0.326,279.480,-89.966,145.996
-1.725,0.978,0.253,271.667,-93.079,147.217
-1.621,1.265,0.166,270.569,-98.755,145.020
-1.481,1.473,0.067,269.653,-110.840,138.245
-1.349,1.569,-0.010,259.766,-122.253,121.155
-1.203,1.611,-0.064,249.573,-137.085,98.999
-1.011,1.656,-0.045,244.751,-161.560,77.820
-0.768,1.701,0.095,240.356,-191.833,57.129
-0.454,1.730,0.307,228.760,-218.384,38.391
-0.220,1.735,0.481,207.581,-233.459,28.137
-0.045,1.776,0.642,183.777,-236.633,24.414
0.135,1.801,0.849,164.368,-229.309,20.020
0.218,1.738,0.894,141.418,-203.247,14.160
0.184,1.720,0.865,115.784,-168.762,9.827
0.319,1.791,0.991,95.886,-147.766,5.066
0.758,1.851,1.284,76.050,-143.860,-1.465
1.183,1.984,1.706,53.345,-142.639,-7.568
1.670,2.171,2.280,30.945,-132.324,-14.526
2.101,2.394,2.708,6.470,-96.741,-22.705
2.386,2.654,2.781,-24.536,-35.400,-31.982
2.449,2.877,2.469,-58.411,31.921,-46.326
2.398,3.028,2.004,-93.689,87.952,-72.083
2.430,2.900,1.476,-137.695,121.887,-109.192
2.416,2.474,0.955,-188.232,134.033,-158.630
2.355,1.857,0.662,-214.661,133.911,-220.276
2.311,0.992,0.677,-212.524,128.052,-281.860
2.244,0.014,0.725,-210.266,135.010,-330.872
2.120,-0.856,0.717,-211.487,159.119,-349.060
1.920,-1.351,0.556,-202.148,190.613,-325.073
1.670,-1.462,0.257,-203.613,211.060,-265.137
1.458,-1.379,-0.096,-239.441,206.909,-187.866
1.311,-1.254,-0.245,-289.734,173.889,-116.211
1.283,-1.300,-0.198,-320.007,126.282,-70.435
1.242,-1.619,-0.161,-323.059,88.989,-66.223
1.161,-1.982,-0.236,-281.555,67.444,-93.018
1.111,-2.204,-0.122,-201.172,48.279,-118.103
1.131,-2.421,0.186,-146.790,35.339,-116.882
1.088,-2.563,0.316,-148.071,41.504,-77.576
1.066,-2.477,0.302,-162.720,56.396,-16.174
1.099,-2.134,0.198,-154.419,67.261,34.485
1.167,-1.712,0.194,-128.906,67.627,62.866
1.169,-1.393,0.246,-109.985,60.303,70.496
1.070,-1.257,0.333,-95.337,51.941,56.152
0.984,-1.218,0.416,-73.853,48.157,27.039
0.838,-1.254,0.464,-47.058,49.683,1.221
0.720,-1.279,0.517,-24.109,48.462,-13.245
0.658,-1.260,0.566,-8.850,47.058,-11.292
0.636,-1.149,0.503,-2.502,47.119,7.874
0.638,-0.921,0.391,0.671,47.913,33.997
0.655,-0.628,0.297,3.174,46.265,54.077
0.685,-0.375,0.224,3.540,41.016,61.035
0.702,-0.222,0.174,2.197,31.494,52.429
0.688,-0.188,0.123,2.380,21.973,30.884
0.677,-0.240,0.067,6.775,12.756,4.089
0.666,-0.349,0.045,13.794,3.479,-18.982
0.681,-0.455,0.089,18.555,-3.479,-31.494
0.710,-0.523,0.115,16.418,-5.981,-29.480
0.743,-0.546,0.135,8.118,0.244,-14.709
0.753,-0.501,0.043,6.165,0.916,2.197
0.791,-0.423,-0.033,6.897,-1.221,20.752
0.797,-0.302,-0.039,6.897,-2.136,33.997
0.815,-0.226,-0.062,6.653,-6.592,37.964
0.823,-0.196,-0.083,5.310,-10.925,34.729
0.821,-0.192,-0.097,4.639,-14.160,26.306
0.826,-0.218,-0.101,6.409,-17.761,14.709
0.821,-0.266,-0.068,8.362,-21.118,3.601
0.832,-0.318,-0.031,8.118,-21.484,-3.052
0.907,-0.302,0.004,4.761,-18.250,-3.357
0.827,-0.325,0.001,0.122,-11.414,1.770
0.865,-0.288,-0.085,-6.165,-4.578,7.385
0.875,-0.270,-0.136,-4.456,-10.620,10.742
0.888,-0.256,-0.156,-0.732,-12.878,9.460
0.922,-0.253,-0.153,-3.723,-18.188,6.226
0.934,-0.307,-0.146,-5.798,-23.376,0.854
0.944,-0.359,-0.110,-5.981,-29.236,-3.418
0.959,-0.402,-0.059,-3.235,-33.936,-6.958
0.985,-0.434,0.033,-0.610,-36.499,-8.423
1.010,-0.452,0.092,-2.075,-34.790,-5.676
1.014,-0.448,0.123,-4.395,-28.809,-0.549
1.013,-0.417,0.132,-4.272,-21.912,5.554
1.015,-0.379,0.131,-2.686,-15.747,10.498
1.007,-0.346,0.133,-1.282,-10.986,13.672
1.001,-0.312,0.124,1.953,-7.690,14.832
0.989,-0.290,0.106,4.639,-5.798,14.343
0.972,-0.276,0.076,5.310,-5.432,13.184
0.954,-0.264,0.056,5.432,-7.080,12.268
1.113,2.637,-0.827,-38.940,-191.711,222.534
1.578,3.665,-0.858,-84.534,-223.816,260.803
1.823,4.000,-0.472,-132.019,-269.165,235.535
2.228,4.000,0.196,-185.974,-301.147,134.399
2.426,4.000,1.162,-242.737,-310.120,-20.996
2.629,3.788,2.231,-270.874,-290.222,-202.637
2.596,2.639,3.464,-244.019,-243.896,-383.484
2.574,0.812,4.000,-188.110,-149.475,-544.373
2.406,-1.202,4.000,-139.893,-7.568,-657.654
2.224,-3.293,4.000,-87.646,154.846,-689.941
1.824,-4.000,3.901,11.230,288.086,-640.808
1.603,-4.000,2.974,118.896,380.310,-531.860
1.298,-4.000,1.835,142.944,423.950,-394.104
0.987,-4.000,0.875,99.731,423.828,-270.874
0.714,-4.000,0.376,83.557,386.963,-183.960
0.489,-4.000,0.294,125.549,330.627,-132.385
0.144,-4.000,0.388,180.237,271.606,-100.586
-0.416,-4.000,0.538,212.036,208.008,-65.186
-1.091,-3.812,0.850,226.135,133.118,-12.939
-1.758,-3.318,1.583,235.901,55.542,45.532
-2.023,-2.861,2.387,233.337,2.991,103.027
-2.287,-2.329,2.828,208.984,-9.094,160.889
-2.512,-1.899,2.906,194.092,17.212,213.562
-2.898,-1.373,2.841,212.830,54.199,252.991
-3.297,-0.810,2.647,263.184,78.003,270.203
-3.516,-0.367,2.251,317.749,89.111,267.151
-3.592,-0.022,1.740,351.257,87.769,259.338
-3.503,0.225,1.324,361.206,64.636,251.587
-3.335,0.395,1.031,359.802,24.109,244.324
-3.086,0.557,0.831,357.300,-19.043,232.971
-2.803,0.744,0.815,360.535,-65.918,219.666
-2.496,0.948,1.010,365.173,-103.455,207.031
-2.163,1.130,1.141,362.000,-113.464,193.176
-1.919,1.362,1.109,351.807,-107.117,186.523
-1.749,1.611,1.040,346.191,-99.182,186.584
-1.590,1.968,1.012,343.323,-93.567,185.791
-1.418,2.433,1.046,335.205,-90.942,186.401
-1.259,2.877,1.119,316.284,-88.928,179.871
-1.025,3.284,1.185,285.156,-88.318,159.424
-0.682,3.607,1.196,247.192,-91.431,135.742
-0.290,3.799,1.166,203.796,-86.853,109.924
0.077,3.879,1.109,154.236,-73.975,75.745
0.437,3.722,1.050,107.849,-52.612,29.419
0.625,3.412,0.933,68.359,-37.964,-16.174
0.884,3.103,0.678,39.490,-35.156,-54.626
1.263,2.863,0.551,23.743,-44.922,-89.600
1.602,2.530,0.543,8.301,-57.373,-118.408
1.874,2.291,0.470,-18.494,-60.913,-132.324
2.181,2.246,0.399,-46.387,-59.631,-134.033
2.410,2.177,0.306,-75.378,-52.734,-135.071
2.553,2.217,0.180,-114.929,-41.077,-136.353
2.605,2.218,-0.023,-156.982,-29.724,-141.357
2.498,2.148,-0.179,-198.425,-24.353,-154.724
2.295,1.881,-0.151,-240.723,-33.142,-176.453
2.084,1.364,0.019,-285.828,-51.392,-205.872
1.792,0.706,0.288,-319.275,-67.261,-241.821
1.588,-0.083,0.435,-327.026,-79.773,-276.489
1.420,-0.860,0.528,-312.744,-87.463,-303.101
1.274,-1.536,0.632,-281.006,-83.069,-320.557
1.270,-2.116,0.745,-248.779,-63.599,-313.171
1.258,-2.441,0.768,-240.234,-34.119,-269.531
1.180,-2.443,0.610,-254.089,9.705,-192.566
1.128,-2.136,0.333,-266.296,47.241,-105.835
1.076,-1.721,0.138,-262.756,59.204,-36.865
1.124,-1.302,0.003,-247.437,51.086,4.761
1.218,-1.030,-0.067,-228.638,36.560,15.137
1.273,-0.953,-0.091,-204.895,19.531,-4.944
1.254,-1.031,-0.088,-166.504,3.113,-39.429
1.201,-1.238,-0.072,-119.385,-7.996,-76.538
1.115,-1.507,0.031,-75.989,-15.869,-106.506
0.975,-1.798,0.238,-48.584,-18.005,-119.202
0.858,-2.015,0.484,-36.804,-14.893,-106.873
0.838,-2.056,0.679,-36.316,-9.705,-70.068
0.806,-1.889,0.796,-42.297,-5.920,-15.198
0.796,-1.556,0.833,-47.974,-5.920,35.706
0.785,-1.200,0.829,-46.631,-8.484,71.777
0.734,-0.861,0.843,-37.292,-15.442,86.853
0.668,-0.608,0.846,-22.461,-21.729,82.031
0.642,-0.442,0.919,-7.141,-23.437,61.462
0.619,-0.404,0.998,6.409,-21.179,33.325
0.610,-0.446,1.008,16.479,-13.489,8.118
0.616,-0.504,0.935,22.888,-1.709,-6.042
0.619,-0.520,0.822,26.001,8.789,-10.010
0.637,-0.525,0.697,23.743,16.602,-6.775
0.661,-0.505,0.577,16.724,21.423,0.305
0.685,-0.461,0.470,10.437,22.339,9.644
0.700,-0.405,0.376,6.165,20.508,18.433
0.715,-0.347,0.277,2.686,17.883,24.292
0.738,-0.308,0.183,-0.122,15.137,27.039
0.755,-0.277,0.117,-0.732,11.292,26.184
0.758,-0.255,0.066,2.075,6.775,22.644
0.764,-0.245,0.031,5.371,1.831,18.066
0.781,-0.246,0.052,5.920,-2.380,13.184
0.803,-0.277,0.073,3.113,-4.944,8.728
0.813,-0.310,0.078,-0.366,-5.066,6.470
0.819,-0.338,0.078,-1.770,-3.662,5.493
0.843,-0.385,0.084,-1.587,-3.357,4.639
0.868,-0.410,0.101,1.038,-5.005,5.432
0.898,-0.408,0.122,3.540,-6.531,7.812
0.922,-0.398,0.144,1.648,-8.057,10.803
0.945,-0.399,0.158,-3.357,-10.437,13.367
0.957,-0.397,0.172,-6.531,-12.207,15.015
0.965,-0.380,0.182,-6.226,-13.000,14.648
0.973,-0.354,0.194,-4.211,-13.489,12.939
0.968,-0.332,0.201,-3.235,-13.855,10.498
0.963,-0.327,0.201,-3.113,-14.282,7.935
0.963,-0.333,0.218,-2.319,-15.076,5.005
0.958,-0.353,0.229,-0.549,-15.869,1.892
0.954,-0.384,0.260,0.977,-15.320,-0.732
0.956,-0.416,0.295,3.418,-13.245,-1.648
0.950,-0.453,0.303,5.127,-8.972,-0.183
0.937,-0.468,0.281,5.188,-4.150,4.456
0.931,-0.450,0.252,5.371,-1.282,11.353
0.928,-0.408,0.234,4.822,-0.793,18.433
0.922,-0.362,0.219,2.502,-1.953,23.804
0.909,-0.316,0.213,0.793,-4.028,27.039
0.903,-0.280,0.209,0.366,-6.653,28.015
0.895,-0.241,0.215,1.343,-9.338,27.039
0.906,-0.217,0.222,2.930,-12.268,25.085
1.065,2.167,-0.870,-40.833,-95.215,182.678
1.241,2.887,-0.657,-81.665,-132.568,188.171
1.239,3.530,-0.300,-117.554,-172.546,148.010
1.423,3.672,0.234,-143.188,-196.533,57.556
1.616,3.261,0.782,-162.476,-210.388,-57.983
1.821,2.499,1.347,-167.175,-211.914,-172.729
2.091,1.482,2.088,-143.921,-200.378,-288.940
2.227,0.101,2.855,-89.783,-172.485,-394.043
2.326,-1.696,3.658,-35.095,-121.521,-462.097
2.374,-3.411,4.000,-10.437,-35.278,-468.384
2.627,-4.000,4.000,-12.634,89.050,-389.893
2.811,-4.000,3.718,-9.155,199.341,-252.563
2.378,-4.000,2.826,-2.808,271.729,-133.484
1.920,-3.995,2.127,29.480,329.102,-71.655
1.634,-3.802,1.580,77.637,347.290,-46.509
1.354,-3.857,1.264,119.995,338.074,-34.912
0.951,-3.944,1.151,146.973,318.848,-19.043
0.604,-3.692,1.193,168.274,292.297,17.456
0.351,-3.175,1.269,182.434,265.015,68.115
0.110,-2.615,1.412,183.472,241.455,107.422
-0.062,-2.127,1.592,185.303,216.125,122.803
-0.216,-1.702,1.979,201.050,191.528,118.958
-0.373,-1.466,2.411,224.670,180.542,102.661
-0.562,-1.344,2.742,242.676,187.134,86.365
-0.929,-1.171,2.809,256.470,199.951,77.271
-1.305,-1.016,2.626,279.114,216.858,75.195
-1.872,-0.891,2.210,295.837,230.408,74.707
-2.393,-0.698,1.652,301.819,232.910,75.317
-2.640,-0.453,1.115,299.133,212.402,86.182
-2.707,-0.203,0.667,287.720,172.302,97.351
-2.753,0.069,0.450,279.968,124.390,98.389
-2.786,0.280,0.225,280.151,80.750,93.933
-2.877,0.412,0.042,278.931,48.767,86.426
-2.978,0.607,-0.120,281.982,18.616,80.811
-2.996,0.990,-0.177,293.213,-16.602,82.214
-2.930,1.475,0.027,295.349,-54.382,83.923
-2.802,1.816,0.194,283.325,-86.487,74.341
-2.621,2.080,0.192,276.855,-105.774,50.110
-2.470,2.367,0.204,284.729,-128.113,14.160
-2.115,2.503,0.241,279.480,-167.664,-21.240
-1.783,2.402,0.229,242.432,-205.811,-49.255
-1.349,2.275,0.345,203.064,-234.436,-71.960
-0.875,2.159,0.635,172.546,-264.099,-82.642
-0.372,2.037,1.037,130.615,-294.128,-76.538
0.045,1.957,1.445,80.994,-318.665,-56.946
0.365,1.993,1.894,39.490,-331.970,-32.776
0.764,2.032,2.185,11.963,-324.280,-13.000
1.060,2.100,2.283,-6.287,-293.091,0.427
1.546,2.211,2.375,-18.494,-248.962,3.601
2.100,2.097,2.256,-30.396,-194.275,-8.911
2.413,2.015,1.917,-43.274,-131.775,-30.823
2.727,2.068,1.526,-44.983,-78.674,-51.392
3.073,2.080,1.186,-47.607,-45.410,-75.439
3.206,2.080,1.011,-62.866,-32.410,-104.736
3.260,1.927,1.079,-86.792,-31.250,-130.798
3.246,1.755,1.236,-121.277,-30.823,-143.127
3.103,1.636,1.356,-167.236,-27.527,-140.015
2.946,1.578,1.435,-218.140,-26.611,-130.737
2.926,1.331,1.468,-273.987,-28.503,-130.066
2.836,0.785,1.460,-325.745,-21.057,-159.973
2.634,-0.044,1.367,-342.468,-1.709,-216.919
2.418,-1.033,1.066,-316.406,27.771,-279.114
2.075,-2.005,0.710,-265.930,66.650,-333.252
1.779,-2.802,0.259,-214.233,103.821,-347.412
1.480,-3.259,-0.328,-181.091,122.986,-301.453
1.170,-3.118,-0.685,-170.105,111.328,-206.604
1.019,-2.631,-0.709,-187.195,73.853,-97.046
0.966,-2.023,-0.473,-230.042,29.114,-5.310
1.086,-1.587,-0.137,-264.221,-3.967,46.936
1.228,-1.348,0.198,-257.080,-17.212,45.044
1.229,-1.230,0.522,-189.453,-11.475,-1.709
1.158,-1.238,0.711,-91.431,13.733,-64.880
0.981,-1.352,0.631,-14.465,49.194,-111.084
0.732,-1.464,0.407,29.175,80.688,-125.916
0.573,-1.491,0.350,49.744,87.524,-111.694
0.525,-1.549,0.444,42.419,74.219,-77.942
0.598,-1.504,0.556,13.794,61.462,-34.119
0.658,-1.300,0.676,-4.456,49.377,9.827
0.726,-1.014,0.773,-2.380,39.856,41.565
0.729,-0.746,0.840,4.456,34.180,54.932
0.709,-0.547,0.826,12.756,31.433,53.894
0.646,-0.440,0.760,22.156,30.090,44.128
0.594,-0.426,0.728,31.616,28.931,30.334
0.550,-0.473,0.663,39.917,28.564,18.311
0.497,-0.501,0.567,44.250,30.579,14.221
0.469,-0.499,0.463,43.457,32.349,17.822
0.483,-0.473,0.385,38.147,32.410,23.987
0.507,-0.436,0.302,29.419,32.227,29.297
0.544,-0.374,0.232,22.583,31.006,34.241
0.589,-0.315,0.185,19.470,27.161,36.621
0.633,-0.288,0.168,18.188,20.813,35.767
0.682,-0.287,0.158,18.799,14.282,32.166
0.725,-0.303,0.149,20.630,9.277,27.832
0.746,-0.314,0.137,21.912,6.226,24.841
0.775,-0.336,0.116,22.339,4.700,23.560
0.806,-0.338,0.103,21.912,3.967,24.170
0.832,-0.322,0.106,21.423,4.211,25.696
0.856,-0.289,0.103,18.982,5.920,28.076
0.860,-0.260,0.076,15.564,8.179,30.518
0.863,-0.230,0.059,13.611,8.606,31.860
0.869,-0.203,0.054,14.709,5.981,31.189
0.871,-0.191,0.055,14.771,2.502,29.236
0.859,-0.200,0.058,12.451,-0.366,27.649
0.846,-0.219,0.070,10.864,-2.014,25.940
0.844,-0.221,0.080,11.230,-3.418,25.391
0.849,-0.200,0.089,11.780,-3.113,26.184
0.853,-0.174,0.083,10.193,-1.587,27.283
0.850,-0.151,0.059,7.141,0.000,28.503
0.858,-0.118,0.042,5.737,0.793,28.870
0.872,-0.084,0.033,6.958,0.122,27.405
0.883,-0.068,0.021,7.629,-0.977,23.743
0.898,-0.081,0.023,5.859,-2.625,18.250
0.915,-0.115,0.035,4.333,-5.737,13.000
0.935,-0.147,0.055,3.296,-8.545,8.850
0.954,-0.168,0.072,2.014,-10.681,6.042
0.965,-0.184,0.095,0.488,-11.902,4.883
0.981,-0.195,0.120,-0.671,-11.658,5.005
0.982,-0.196,0.151,-1.587,-9.827,6.287
0.987,-0.185,0.159,-1.587,-7.324,8.118
1.338,2.001,0.316,-54.199,-129.028,59.937
1.558,2.448,0.477,-92.468,-136.169,62.805
1.874,2.738,0.733,-128.723,-141.357,35.889
2.251,2.732,1.077,-154.480,-146.057,-24.475
2.631,2.435,1.391,-170.776,-138.855,-103.088
2.936,1.962,1.782,-184.753,-115.479,-179.321
3.175,1.164,2.185,-205.688,-78.552,-255.737
3.214,0.178,2.460,-224.060,-24.475,-330.566
3.333,-1.210,2.784,-211.182,54.504,-388.489
3.234,-2.525,2.835,-166.931,140.930,-419.373
3.083,-3.496,2.649,-96.680,223.328,-413.086
2.791,-3.822,2.267,-21.667,298.889,-367.432
2.377,-3.681,1.699,27.039,360.474,-294.861
1.974,-3.410,1.074,41.992,394.470,-225.281
1.657,-3.098,0.547,44.739,398.376,-175.903
1.420,-2.817,0.264,59.998,378.418,-147.583
1.144,-2.566,0.268,87.219,342.773,-131.348
0.840,-2.449,0.340,109.009,300.842,-116.943
0.505,-2.425,0.442,117.371,258.972,-96.008
0.059,-2.375,0.635,117.798,212.952,-66.040
-0.474,-2.364,0.740,116.394,164.185,-30.273
-1.095,-2.311,0.847,114.563,117.126,8.423
-1.672,-2.176,1.185,114.868,71.533,50.598
-2.015,-2.092,1.575,122.620,46.936,87.463
-2.236,-1.912,1.783,128.845,40.466,121.216
-2.481,-1.527,1.899,142.822,44.861,158.569
-2.706,-1.011,1.998,157.776,45.898,200.867
-2.833,-0.477,1.948,153.381,39.551,242.554
-2.832,-0.014,1.730,125.793,33.142,278.015
-2.662,0.364,1.392,86.426,26.978,296.875
-2.433,0.593,1.057,51.208,22.400,292.542
-2.210,0.685,0.685,36.621,21.057,265.747
-2.009,0.656,0.363,47.119,21.545,217.896
-1.837,0.544,0.197,85.449,17.700,156.738
-1.698,0.424,0.100,140.869,6.531,104.126
-1.595,0.334,-0.013,194.763,-5.432,73.242
-1.463,0.305,-0.110,228.821,-17.151,63.416
-1.305,0.349,-0.187,235.474,-30.334,70.862
-1.183,0.458,-0.266,219.299,-46.204,89.111
-1.090,0.585,-0.351,192.078,-67.017,108.032
-1.012,0.749,-0.442,165.161,-88.440,119.934
-0.962,0.901,-0.480,152.710,-106.934,122.253
-0.898,0.953,-0.605,154.663,-124.329,116.699
-0.844,0.945,-0.729,171.387,-142.151,104.309
-0.762,1.128,-0.620,213.501,-163.025,89.355
-0.501,1.504,-0.376,254.761,-183.228,80.139
-0.258,1.863,-0.149,254.150,-198.486,86.121
-0.052,2.113,0.033,203.430,-210.449,97.839
0.214,2.170,0.304,140.747,-223.083,103.516
0.459,2.134,0.566,95.520,-232.483,107.849
0.730,2.164,0.753,78.918,-230.957,116.333
1.056,2.391,0.907,75.867,-223.083,129.272
1.449,2.768,1.067,61.829,-210.388,141.235
1.832,3.135,1.106,37.720,-190.735,142.944
2.134,3.440,0.969,18.982,-163.025,124.512
2.386,3.640,0.828,10.803,-134.888,86.670
2.563,3.642,0.675,0.671,-111.511,34.729
2.635,3.479,0.526,-16.052,-91.309,-19.531
2.594,3.236,0.457,-36.316,-75.195,-69.702
2.499,2.931,0.498,-62.256,-66.895,-113.586
2.325,2.177,0.960,-96.497,-67.749,-145.203
1.965,2.145,0.621,-152.344,-59.937,-156.067
2.044,1.847,0.852,-168.396,-56.030,-174.622
2.025,1.303,1.077,-178.589,-76.172,-200.195
1.916,0.609,1.326,-195.984,-74.585,-243.896
1.825,0.004,1.523,-191.406,-56.702,-282.349
1.769,-0.709,1.602,-157.043,-25.024,-306.885
1.548,-1.070,1.606,-109.863,18.066,-307.678
1.501,-1.380,1.506,-98.022,64.575,-287.964
1.313,-1.478,1.254,-103.210,102.478,-238.953
1.133,-1.372,0.943,-118.286,122.070,-177.185
1.011,-1.212,0.669,-135.010,123.962,-123.230
0.936,-1.058,0.472,-151.978,111.023,-84.717
0.891,-0.992,0.328,-162.659,88.501,-64.453
0.833,-1.017,0.260,-155.762,63.171,-64.697
0.790,-1.094,0.281,-133.118,41.931,-77.454
0.695,-1.228,0.293,-106.934,27.893,-91.858
0.677,-1.281,0.411,-83.130,22.156,-100.891
0.574,-1.455,0.529,-59.143,22.156,-98.694
0.614,-1.483,0.538,-50.903,29.236,-86.731
0.625,-1.387,0.497,-42.664,39.551,-60.303
0.657,-1.193,0.464,-34.790,42.786,-29.053
0.722,-0.946,0.426,-35.889,36.682,-2.747
0.787,-0.732,0.428,-41.931,25.269,12.878
0.805,-0.588,0.461,-43.579,14.343,16.479
0.782,-0.508,0.497,-38.330,6.714,10.254
0.711,-0.489,0.499,-27.954,6.958,-0.916
0.775,-0.497,0.466,-15.747,16.663,-14.343
0.739,-0.513,0.431,-2.319,21.912,-27.710
0.728,-0.529,0.351,11.230,18.799,-34.363
0.735,-0.525,0.259,19.104,16.968,-32.776
0.734,-0.502,0.193,18.860,20.020,-23.376
0.737,-0.451,0.125,15.991,20.264,-11.841
0.755,-0.383,0.069,13.367,16.296,-1.953
0.779,-0.309,0.036,9.888,9.583,6.287
0.805,-0.243,0.028,5.737,2.197,12.329
0.841,-0.204,0.031,1.770,-3.784,14.526
0.862,-0.194,0.053,-0.122,-7.690,12.939
0.881,-0.200,0.078,0.244,-9.949,10.132
0.898,-0.205,0.099,1.892,-10.254,6.836
0.916,-0.218,0.129,4.517,-8.484,3.174
0.928,-0.235,0.139,6.287,-4.517,0.549
0.936,-0.245,0.117,7.690,-0.244,-0.916
0.950,-0.244,0.086,8.667,2.136,-0.732
0.970,-0.238,0.057,8.179,2.136,1.160
0.986,-0.219,0.043,5.981,0.122,4.028
0.992,-0.201,0.039,2.930,-2.563,7.019
0.999,-0.183,0.043,-0.977,-6.348,9.216
1.005,-0.173,0.070,-4.700,-11.292,10.315
1.021,-0.163,0.112,-6.165,-15.564,9.338
1.027,-0.167,0.151,-3.235,-17.517,5.554
1.020,-0.180,0.183,1.160,-17.273,0.427
1.007,-0.204,0.222,3.052,-15.625,-3.357
1.008,-0.258,0.283,1.648,-12.146,-5.127
1.002,-0.292,0.318,0.366,-6.409,-3.906
1.003,-0.289,0.307,2.075,-0.427,-1.160
0.996,-0.256,0.268,4.700,4.639,2.441
0.984,-0.224,0.210,4.883,7.812,5.310
0.977,-0.206,0.170,3.296,7.812,6.470
1.464,1.544,-0.469,-13.428,-104.553,64.575
1.737,2.052,-0.265,-54.321,-128.357,71.838
1.969,2.343,-0.009,-106.140,-148.132,49.072
2.118,2.363,0.444,-146.973,-159.546,-6.287
2.250,1.997,1.169,-164.734,-155.029,-84.778
2.415,1.359,1.887,-172.424,-124.634,-170.471
2.475,0.617,2.333,-163.208,-66.223,-243.835
2.452,-0.093,2.461,-130.127,10.986,-290.283
2.381,-0.726,2.316,-94.482,83.984,-313.904
2.295,-1.296,2.050,-70.557,132.996,-325.928
2.196,-1.863,1.957,-59.937,153.748,-329.346
2.090,-2.469,1.972,-59.692,162.231,-324.402
2.033,-3.094,1.859,-52.734,183.960,-311.279
1.916,-3.530,1.610,-21.301,212.646,-291.809
1.741,-3.741,1.388,37.170,237.427,-270.081
1.485,-3.785,1.185,97.229,252.747,-244.446
1.309,-3.724,1.095,136.658,252.075,-207.642
1.145,-3.612,1.071,157.959,238.770,-164.185
0.934,-3.342,1.083,172.546,219.360,-117.310
0.707,-2.993,1.139,185.547,195.435,-71.411
0.373,-2.723,1.403,196.838,167.419,-36.316
-0.062,-2.431,1.618,219.177,146.423,-7.690
-0.636,-2.041,1.701,261.475,139.343,20.081
-1.324,-1.689,1.614,299.805,138.977,46.448
-2.098,-1.432,1.472,316.345,128.845,74.036
-2.944,-1.008,1.578,322.571,101.440,105.347
-3.635,-0.334,1.837,337.036,48.889,138.550
-3.864,0.355,2.229,322.693,-21.545,175.232
-3.766,1.003,2.538,246.521,-88.440,223.206
-3.597,1.592,2.380,160.461,-102.112,259.583
-3.387,2.007,1.725,138.428,-65.979,246.277
-3.176,2.289,0.980,190.308,-25.696,180.237
-2.987,2.409,0.451,269.104,-4.333,94.177
-2.798,2.417,0.032,318.115,-5.066,22.400
-2.540,2.396,-0.460,317.017,-22.766,-18.005
-2.311,2.375,-0.814,281.982,-56.946,-32.166
-2.095,2.399,-0.870,232.422,-106.567,-28.748
-1.751,2.459,-0.658,178.345,-157.532,-11.658
-1.357,2.548,-0.350,122.620,-198.181,11.414
-0.916,2.648,0.008,68.848,-229.431,29.663
-0.329,2.590,0.294,27.588,-246.643,31.311
0.219,2.357,0.484,0.732,-250.122,15.930
0.818,2.038,0.601,-8.057,-250.366,-6.897
1.332,1.733,0.723,-6.104,-252.625,-26.367
1.912,1.500,0.803,-8.362,-243.164,-37.781
2.312,1.301,0.767,-14.465,-221.558,-48.157
2.620,1.153,0.663,-13.489,-195.007,-61.707
2.922,0.886,0.487,-13.062,-171.753,-79.956
3.070,0.503,0.338,-22.644,-156.189,-97.717
3.105,0.181,0.201,-33.386,-146.973,-101.318
3.099,0.081,0.134,-47.913,-138.916,-85.388
2.941,0.192,0.090,-75.562,-133.850,-51.147
2.676,0.388,0.119,-121.033,-138.794,-13.245
2.529,0.593,0.246,-175.110,-154.602,11.780
